"session","exam","year","question_id","subquestion_id","type","marks","AO","spec_reference","question_text","mark_scheme","extra_notes","question_page_start","question_page_end","mark_scheme_start_page","mark_scheme_end_page","has_figure","figure_labels_joined","has_table","table_labels_joined","source_qp","source_ms"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","1","Q01.5","multiple choice","1","AO2","5.1.1.7, 5.1.2.3, 5.2.1.2","The electronic structure of a potassium atom is 2,8,8,1
Figure 1 represents the electronic structure of a potassium ion.
Figure 1
What is the charge on a potassium ion? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | –1 |
| ☐ | 0 |
| ☐ | +1 |","+1","","3","3","10","10","true","Figure 1","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","1","Q01.6","short answer","1","AO3","5.1.2.5","Figure 2 shows the melting points of some Group 1 elements.
Figure 2
Predict the melting point of potassium.
[1 mark]
Melting point = ____ °C","63 (°C) allow a value in the range 50–80 (°C)","allow a value in the range 50–80 
(°C) ","4","4","10","10","true","Figure 2","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","1","Q01.7","multiple choice","1","AO2","5.1.1.6","Potassium has two isotopes.
Table 2 shows the percentage (%) abundance of the two isotopes.
Table 2

| Isotope | Percentage (%) abundance |
|---------|-------------------------|
| 19K39   | 93                      |
| 19K41   | 7                       |

How is the relative atomic mass (Ar) of potassium calculated? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | Ar = (39 × 7) + (41 × 93) / 100 |
| ☐ | Ar = (39 × 93) + (41 × 7) / 100 |
| ☐ | Ar = (39 × 41) + (93 × 7) / 100 |","Ar =
(39 × 93) + (41 × 7)
      100","","5","5","10","10","true","Table 2","true","Table 2","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.1","short answer","2","AO1","5.2.1.1, 5.2.1.4","Carbon is in Group 4 of the periodic table.
Methane contains carbon and hydrogen atoms.
A carbon atom has 4 electrons in the outer shell.
A hydrogen atom has 1 electron in the outer shell.
Complete the dot and cross diagram for a methane molecule.
[2 marks]","one pair of electrons drawn in each of the three overlaps
an answer of
scores 2 marks","allow any combination of circles, 
dots, crosses, e(–)for electrons
ignore inner shell electrons on 
the carbon atom
do not accept extra electron(s) 
on outer shell of carbon / 
hydrogen
allow 1 mark for one shared pair 
in one overlap without non-bonding electron(s) on that 
hydrogen","6","6","11","11","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.2","multiple choice","1","AO1","5.2.1.4, 5.2.2.6, 5.2.3.1","Which diagram represents the structure of diamond? 
[1 mark]
Tick () one box.","1","","7","7","11","11","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.3","multiple choice","1","AO1","5.2.3.2","Figure 3 represents part of the structure of graphite.
Figure 3
In graphite each carbon atom forms covalent bonds.
How many covalent bonds does each carbon atom form in graphite? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | 1 |
| ☐ | 2 |
| ☐ | 3 |
| ☐ | 4 |","3","","8","8","11","11","true","Figure 3","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.4","short answer","1","AO2","5.2.3.2","Graphite conducts electricity.
Which particles carry electrical charge through graphite?
[1 mark]","(delocalised) electrons","allow (free) electrons","8","8","11","11","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.5","multiple choice","1","AO1","5.2.3.3","Figure 4 represents the structure of a fullerene.
Figure 4
Where are fullerenes used? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | In electronic components |
| ☐ | In self-heating cans |
| ☐ | In sports injury packs |","in electronic components","","9","9","11","11","true","Figure 4","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","2","Q02.6","short answer","2","AO1","5.2.3.3","Describe the structure of the fullerene shown in Figure 4.
[2 marks]","any two from:
• hollow (shape)
• hexagonal rings
• (of) carbon atoms
• each (carbon) atom forms 3 (covalent) bonds","allow cylindrical (shape)
allow (nano)tube
allow (made of) hexagons ","9","9","11","11","true","Figure 4","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.1","multiple choice","1","AO1","5.4.1.2, 5.5.1.1","A student investigated the temperature change when different masses of zinc were added to copper sulfate solution.
Figure 5 shows the apparatus.
Figure 5
This is the method used.
1. Pour 50 cm3 of copper sulfate solution into a polystyrene cup.
2. Measure the starting temperature of the copper sulfate solution.
3. Add 1.0 g of zinc.
4. Stir the mixture.
5. Measure the highest temperature reached. 
6. Repeat steps 1 to 5 two more times.
7. Repeat steps 1 to 6 with different masses of zinc.
The student varied the mass of zinc.
What type of variable is the mass of zinc? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | Control |
| ☐ | Dependent |
| ☐ | Independent |","independent","","11","11","12","12","true","Figure 5","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.2","short answer","1","AO2","5.4.1.2, 5.5.1.1","Zinc reacts with copper sulfate solution to produce salt A and copper.
The word equation for the reaction is:
zinc + copper sulfate → salt A + copper
What is the name of salt A? 
[1 mark]","zinc sulfate","allow ZnSO4","12","12","12","12","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.3","short answer","2","AO2","5.4.1.2, 5.5.1.1","The temperature of the solution increases when zinc reacts with copper sulfate solution.
Give two other observations that can be made when zinc reacts with copper sulfate solution. 
[2 marks]
1 ______________________
2 ______________________","solution becomes colourless
(brown / orange) solid produced
allow solution changes colour
allow zinc changes colour","ignore references to 
temperature / fizzing","12","12","12","12","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.4","table completion","2","AO2","5.4.1.2, 5.5.1.1","Figure 6 shows the highest temperature reached in one experiment.
Figure 6
Complete Table 3.
Use Figure 6.
[2 marks]
Table 3

| Starting temperature in °C | Highest temperature reached in °C | Temperature increase in °C |
|---------------------------|-----------------------------------|----------------------------|
| 21                        |                                   |                            |","(highest temperature =) 36 (°C)
(temperature increase = 36 – 21 =) 15 (°C)","allow correct use of an 
incorrectly determined value for 
highest temperature
ignore minus sign ","13","13","12","12","true","Figure 6","true","Table 3","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.5","calculation","2","AO2","5.4.1.2, 5.5.1.1","A teacher repeated the investigation using a digital thermometer.
Table 4 shows the results. 
Table 4

| Mass of zinc in grams | Temperature increase in °C |
|----------------------|----------------------------|
|                      | Experiment 1 | Experiment 2 | Experiment 3 | Mean |
| 1.0                  | 7.8          | 7.3          | 7.7          | B    |
| 2.0                  | 13.1         | 13.8         | 13.3         | 13.4 |
| 3.0                  | 20.4         | 12.9         | 20.2         | 20.3 |

Calculate value B in Table 4.
[2 marks]
B = ____ °C","(B =)
7.8 + 7.3 + 7.7
       3
= 7.6 (°C)
OR
(B =)
7.8 + 7.7
      2
= 7.75 (°C)","allow 7.8 (°C) if working shown 
for calculation of the mean using 
7.8 and 7.7 (°C)","14","14","12","12","false","","true","Table 4","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.6","short answer","1","AO2","5.3.1.4, 5.4.1.2, 5.5.1.1","The range of the results is the minimum value of temperature increase to the maximum value of temperature increase. 
What is the range of temperature increase for the experiment with 2.0 g of zinc?
[1 mark]
Range = ____ °C to ____ °C","(range =) 13.1 (°C to) 13.8 (°C)","allow (range =) 13.8 (°C to) 13.1 
(°C)","14","14","12","12","false","","true","Table 4","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","3","Q03.7","short answer","2","AO3","5.4.1.2, 5.5.1.1","One of the results for 3.0 g of zinc is anomalous.
Which result is anomalous?
Suggest one reason why this result is anomalous. 
[2 marks]
Anomalous result ______________________
Reason ______________________","(result) 12.9 (°C)
any one from:
• (the result is) much lower than the other two results
• (used) less than 3 g zinc
• (used) more than 50 cm3 of copper sulfate (solution)
• the mixture was not stirred","MP2 is dependent on MP1
being awarded
allow (result / experiment) 2
allow (used) incorrect mass of 
zinc
allow (used) incorrect volume of 
copper sulfate (solution)","15","15","12","12","false","","true","Table 4","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.1","short answer","1","AO1","5.1.1.2","Mixtures can be separated by different methods.
Figure 7 shows the apparatus used to separate the dyes in a black ink.
Figure 7
What is the name of this method? 
[1 mark]","(paper) chromatography","","17","17","13","13","true","Figure 7","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.2","short answer","1","AO1","5.1.1.2","Some water was added to a mixture of two solids, C and D.
The mixture was stirred and then poured into the apparatus shown in Figure 8.
Figure 8
Name the separation method shown in Figure 8. 
[1 mark]","filtration / filtering","","17","17","13","13","true","Figure 8","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.3","short answer","2","AO3","5.1.1.2","Explain why solid C separated from the mixture of C and D. 
Use Figure 8. 
[2 marks]","(because) C is insoluble
or (because) C does not dissolve (in water)
(whereas) D is soluble
or (whereas) D dissolves (in water)","","17","18","13","13","true","Figure 8","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.4","short answer","1","AO1","5.1.1.2","A student separated a mixture of three liquids, G, H and I.
Figure 9 shows the apparatus.
Figure 9
Name the separation method shown in Figure 9.
[1 mark]","(fractional) distillation","allow (simple) distillation","18","19","13","13","true","Figure 9","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.5","multiple choice","1","AO3","5.1.1.2","Table 5 shows the boiling points of the three liquids, G, H and I.
Table 5

| Liquid | Boiling point in °C |
|--------|--------------------|
| G      | 56                 |
| H      | 78                 |
| I      | 100                |

Which liquid collected first in the conical flask? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | G |
| ☐ | H |
| ☐ | I |","G","","19","19","13","13","true","","true","Table 5","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.6","short answer","2","AO2","5.1.1.2, 5.2.2.1","Two processes occur in the apparatus shown in Figure 9. 
Draw one line from each description to the name of the process.
[2 marks]
Description                 Name of process
Liquid changes to vapour   Condensing
Vapour changes to liquid   Evaporating
                           Freezing
                           Melting","","do not accept more than one line from a box on the left","19","19","13","13","true","Figure 9","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","4","Q04.7","multiple choice","1","AO3","5.1.1.2","Figure 10 shows part of the apparatus shown in Figure 9.
Figure 10
Which statement is correct?
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | The temperature of water at K is lower than at J. |
| ☐ | The temperature of water at K is the same as at J. |
| ☐ | The temperature of water at K is higher than at J. |","the temperature of water at K is higher than at J","","20","20","13","13","true","Figure 10","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.1","multiple choice","1","AO1","5.4.1.2, 5.4.2.1","Magnesium chloride is a soluble salt.
Magnesium reacts with hydrochloric acid to produce magnesium chloride and a gas.
Which gas is produced?
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | Hydrogen |
| ☐ | Nitrogen |
| ☐ | Oxygen |","hydrogen","","21","21","14","14","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.2","multiple choice","1","AO2","5.1.1.1, 5.2.2.2","Magnesium chloride (MgCl2) can be electrolysed when molten.
Which represents molten magnesium chloride? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | MgCl2(g) |
| ☐ | MgCl2(l) |
| ☐ | MgCl2(s) |","MgCl2(l)","","22","22","14","14","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.3","short answer","2","AO2","5.4.3.1, 5.4.3.2","Magnesium chloride contains Mg2+ ions and Cl– ions.
Name the product at each electrode when molten magnesium chloride is electrolysed.
[2 marks]
Negative electrode ______________________
Positive electrode ______________________","(negative electrode) magnesium
(positive electrode) chlorine","allow Mg
allow Cl2
allow 1 mark if both elements 
are reversed","22","22","14","14","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.4","short answer","3","AO3","5.4.1.2","A student investigated the reactivity of three metals: copper, magnesium and iron.
The student mixed each metal with each metal chloride solution.
Table 6 shows the results.
Table 6

|                   | Copper chloride solution | Magnesium chloride solution | Iron chloride solution |
|-------------------|-------------------------|-----------------------------|-----------------------|
| Copper            | No reaction             | No reaction                 | No reaction           |
| Magnesium         | Reaction                | No reaction                 | Reaction              |
| Iron              | Reaction                | No reaction                 | No reaction           |

What is the order of reactivity for copper, magnesium and iron?
Give two reasons for your answer.
Use Table 6. 
[3 marks]
Most reactive ______________________
Least reactive ______________________
Reason 1 ______________________
Reason 2 ______________________","(most reactive metal) magnesium
(iron)
copper
(least reactive metal)
any two from:
• magnesium reacts with both copper chloride solution and iron chloride solution
• iron only reacts with copper chloride solution
• copper does not react with either magnesium chloride solution or iron chloride solution","allow Mg
allow Fe
allow Cu
allow magnesium has two / most 
reactions
allow iron has one reaction
allow copper does not react","23","24","14","14","true","","true","Table 6","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.5","calculation","1","AO2","5.4.3.1, 5.4.3.2","When heated 0.72 g of magnesium reacts with iron oxide to produce 2.32 g of products.
Calculate the mass of iron oxide that reacts with 0.72 g of magnesium.
[1 mark]
Mass of iron oxide = ____ g","1.6 (g)","","24","24","14","14","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","5","Q05.6","calculation","3","AO2","5.3.2.5","The student used 30 cm3 of magnesium chloride solution.
1 dm3 of magnesium chloride solution contains 180 g of magnesium chloride. 
1 dm3 = 1000 cm3
Calculate the mass of magnesium chloride in 30 cm3 of magnesium chloride solution.
[3 marks]
Mass of magnesium chloride = ____ g","(conversion 30.0 cm3 =) 0.030 dm3
(mass =) 0.030 × 180
= 5.4 (g)
OR
1000 cm3 contains 180 g MgCl2
30 cm3 contains (180/1000) × 30 = 5.4 (g)
OR
(ratio of volume 1000/30 =) 33.3
(so ratio of mass) = 180/33.3 = 5.4 (g)","allow correct use of incorrect / 
no conversion of volume","24","24","14","14","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","6","Q06.1","short answer","2","AO3","5.2.2.7","Copper is a useful metal.
Figure 11 shows the mass of copper produced between 1900 and 2010.
Figure 11
Give two conclusions that can be made from Figure 11. 
[2 marks]
1 ______________________
2 ______________________","any two from:
• mass of copper produced increased (from 1900 to 2010)
• before 1930 the mass of copper produced increased slightly
• after 1930 the mass of copper produced increased rapidly
• the highest mass of copper was produced in 2010
• the lowest mass of copper was produced in 1900
• the increase in the mass of copper produced was not linear","allow a value in the range 1925 
to 1930
allow a value in the range 1925 
to 1930
allow the highest mass of 
copper produced was 15.8 
(× 109 kilograms) 
allow the lowest mass of copper 
produced was 0.2 (× 109
kilograms) ","25","25","15","15","true","Figure 11","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","6","Q06.2","short answer","3","AO2","5.2.2.7","Mixtures of copper and zinc are heated to produce alloys.
Figure 12 represents the structures of pure copper and of an alloy of copper and zinc.
Figure 12
Explain why the alloy of copper and zinc is harder than pure copper.
Use Figure 12.
[3 marks]","(alloy of copper and zinc is harder because) the atoms are different sizes
(so the) layers are distorted
(so the) layers cannot easily slide","allow (so the) atoms cannot 
slide over each other","26","26","15","15","true","Figure 12","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","6","Q06.3","calculation","4","AO2","5.2.2.7","A 5.25 g sample of an alloy of copper and zinc contains 13.5% zinc by mass.
Calculate the mass of copper in the 5.25 g sample.
Give your answer to 3 significant figures.
[4 marks]
Mass of copper (3 significant figures) = ____ g","(% copper = 100 – 13.5 =) 86.5 (%)
(mass of copper =) (86.5/100) × 5.25 = 4.54125 (g) = 4.54 (g)
OR
(mass of zinc =) (13.5/100) × 5.25 = 0.70875 (g)
(mass of copper = 5.25 – 0.70875 = 4.54125 (g) = 4.54 (g))","allow correct use of an 
incorrectly determined 
percentage of copper
allow an answer correctly 
rounded to 3 significant figures 
from an incorrect calculation 
which uses the values in the 
question
allow correct use of an 
incorrectly determined mass of 
zinc
allow an answer correctly 
rounded to 3 significant figures 
from an incorrect calculation 
which uses the values in the 
question","27","27","15","15","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","7","Q07.1","multiple choice","1","AO2","5.4.2.2, 5.4.2.3","A student prepared copper sulfate by reacting an acid with excess copper carbonate.
Figure 13 shows the first two stages in the preparation of copper sulfate.
Figure 13
What is the formula of the acid used to prepare copper sulfate? 
[1 mark]
Tick () one box.
|   |   |
|---|---|
| ☐ | HCl |
| ☐ | HNO3 |
| ☐ | H2SO4 |","H2SO4","","28","28","16","16","true","Figure 13","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","7","Q07.2","short answer","1","AO1","5.4.2.3","Why is excess copper carbonate used in stage 1? 
[1 mark]","so all the acid reacts","allow so all the acid is used up","29","29","16","16","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","7","Q07.3","short answer","2","AO1","5.1.1.2, 5.4.2.3","Beaker N contained copper sulfate solution.
Describe how the student could produce copper sulfate crystals from the copper sulfate solution in beaker N. 
[2 marks]","heat the solution (to remove some of the water)
leave to cool / crystallise","ignore references to filtration
allow evaporate some of the 
water / solution","29","29","16","16","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","7","Q07.4","calculation","3","AO2","5.3.1.3","A student investigated the thermal decomposition of copper carbonate.
Copper carbonate decomposes to form two products.
Figure 14 shows the apparatus.
Figure 14
This is the method used.
1. Add 1.2 g of copper carbonate to a test tube.
2. Heat the test tube and contents until the mass does not change.
3. Record the mass of the contents of the test tube after heating.
4. Repeat steps 1 to 3 with different masses of copper carbonate.
Table 7 shows the results. 
Table 7

| Mass of copper carbonate in test tube before heating in grams | Mass of the contents of test tube after heating in grams |
|-------------------------------------------------------------|--------------------------------------------------------|
| 1.2                                                         | 0.8                                                    |
| 2.4                                                         | 1.7                                                    |
| 3.6                                                         | 2.2                                                    |
| 4.8                                                         | 3.1                                                    |
| 6.0                                                         | 3.9                                                    |

Plot the data from Table 7 on Figure 15.
Draw a line of best fit.
[3 marks]
Figure 15","all points correctly plotted
line of best fit","allow a tolerance of ± ½ a small 
square 
allow 1 mark for 3 or 4 points
correctly plotted","30","31","16","16","true","Figure 14, Figure 15","true","Table 7","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","7","Q07.5","short answer","1","AO1","5.3.1.3","Why does the mass of the contents of the test tube decrease in mass when copper carbonate is thermally decomposed? 
[1 mark]","a gas escapes (from the test tube)","allow carbon dioxide escapes 
(from the test tube)
ignore copper carbonate 
thermally decomposes","31","31","16","16","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"JUN24","AQA GCSE Combined Science: Chemistry Paper 1F, 2024","2024","8","Q08.1","extended response","6","AO1","5.2.1.1, 5.2.1.2, 5.2.1.3, 5.2.1.4, 5.2.2.3, 5.2.2.4","Table 8 shows diagrams which represent the structures of two substances.
Table 8
Compare the structure and bonding of sodium chloride and oxygen.
[6 marks]","Level 2: Scientifically relevant features are identified; the way(s) in which they are similar/different is made clear and (where appropriate) the magnitude of the similarity/difference is noted.
Level 1: Relevant features are identified and differences noted.
No relevant content
Indicative content:
Similarities
• both have strong bonds
• particles have full outer shells
Differences
• sodium chloride is a compound 
• sodium chloride is made from two elements
• oxygen is an element
• sodium chloride is a giant structure of ions
• oxygen is a small molecule
• sodium chloride has ionic bonds
• sodium chloride consists of oppositely charged ions 
• electrons are transferred from sodium atoms to chlorine atoms
• oxygen is covalent
• oxygen (molecules) are made up of oxygen atoms
• joined by double covalent bond 
• electrons are shared between oxygen atoms
• with weak forces between oxygen molecules
For Level 2, there must be a comparison of either the structure or bonding of both sodium chloride and oxygen, and a description of magnitude.","For Level 2, there must be a comparison of either the structure or 
bonding of both sodium chloride and oxygen, and a description of 
magnitude.","32","32","17","17","false","","true","Table 8","C1F Papers and Mark Schemes\AQA-8464C1F-QP-JUN24.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-MS-JUN24.PDF"
"NOV20","AQA GCSE Combined Science: Chemistry Paper 1F","2020","1","Q01.1","multiple choice","1","AO1","5.4.2.4","This question is about acids and bases.
What is the pH of sulfuric acid?
Tick () one box.
| ☐ | 1 |
| ☐ | 7 |
| ☐ | 14 |","1","","2","2","2","2","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV20.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-W-MS-NOV20.PDF"
"NOV20","AQA GCSE Combined Science: Chemistry Paper 1F","2020","1","Q01.2","multiple choice","1","AO1","5.4.2.1, 5.4.2.2","An acid reacts with zinc to produce zinc chloride and hydrogen.
Which acid reacts with zinc to produce zinc chloride?
Tick () one box.
| ☐ | Hydrochloric acid |
| ☐ | Nitric acid |
| ☐ | Sulfuric acid |","hydrochloric acid","","2","2","2","2","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV20.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-W-MS-NOV20.PDF"
"NOV20","AQA GCSE Combined Science: Chemistry Paper 1F","2020","1","Q01.3","multiple choice","1","AO1","5.4.2.1, 5.4.2.2","What type of substance is zinc chloride?
Tick () one box.
| ☐ | Alkali |
| ☐ | Base |
| ☐ | Salt |","salt","","2","2","2","2","false","","false","","C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV20.PDF","C1F Papers and Mark Schemes\AQA-8464C1F-W-MS-NOV20.PDF"
